tweet_id,sentiment,content
1964594416,love,zach g gets extensive profile weekends ny times magazine chances us falling love getting fewer fewer
1964594506,hate,assembling figuring new alarm daddy gave sooo loud think blew ear drum
1964594775,neutral,still working
1964595078,worry,work evil whore doesnt let check text messages
1964595215,sadness,forgot yardsale event ooh pity
1964595219,sadness,fair want sticker moved away london
1964595255,happiness,yipe im sorry hear
1964595270,fun,im excited mtv movie awards even though wont cant wait watch tv hope
1964595309,relief,part ar actually part one qualifies gun buy without parts
1964595436,neutral,wish could go hear mint condition tommorow night
1964595534,neutral,wanna make new vlog update tomorrow homework well
1964595919,neutral,watching ripleys believe eatingbad choice
1964596143,sadness,ive got nothing witty tweet
1964596146,sadness,work today
1964596180,worry,earth happened wentworths page im devastated im sure fans
1964596230,sadness,greg pritchard robbed place final bgt cry baby bitchface got instead
1964596346,sadness,oh god cried much watch guys bgt
1964596368,neutral,saw facebook live chat answer question next time
1964596400,neutral,lol dont rub
1964596687,sadness,got clean bathroom today
1964596897,neutral,humidity friend ask hair
1964596988,sadness,ok thanx much u send answer private mail u like would sooo cool wish birmingham
1964597197,hate,feel like poop hate sick
1964597612,love,theres holy version hell loli cant stop need trending topic nice whispering redmangolol
1964597953,sadness,checked didnt win
1964597967,hate,yes selection arbitrarily severely limited nonstandardized copyright laws
1964598032,worry,haha shaved facial hair except moustache cause thought would cool made look gross
1964598229,hate,im feelinq huqe ass pimple smack middle doom aint riqht man
1964598252,worry,lost internet signal life go
1964598277,sadness,luvvv one aquestionwhy isnt full moon crazy tour date toronto
1964598425,surprise,wondering boyfriend hasnt called week think end coming
1964598726,neutral,iusedtobescaredof girls year school
1964598753,sadness,watched marley amp mei cried hard
1964599581,sadness,missed answer im nth time making sad whenever im time always
1964599609,sadness,sky terrestrial analogue
1964599791,hate,ugh fuck today doesnt look like going work im sorry
1964600386,sadness,im craving something salty mouth tired pretzels tho
1964600550,sadness,aww anyone see hollie steel bgt tonight wharra shame
1964600605,sadness,besties
1964600695,sadness,way sleep next days way wake shell returned amp wouldnt missed much
1964600938,worry,believe address ottawa ave nw grand rapids mi calder plaza wish couldve seen guys last night today
1964601549,neutral,gymnastics time last night teaching friday evening classes new summer schedule starts next week
1964601577,sadness,nah understand cant cancel wanted come
1964602268,anger,gah left glasses work reading giving headache cant believe much need days old age
1964602289,worry,ap north korea could opt devastating land assault via scary talk say least mm
1964602791,worry,hey kelliehow ui feel horrible
1964602839,love,annoyed greg diddnt go guess well done holly
1964603387,surprise,burnt
1964603662,sadness,like butttt going august th concert hurts feelers
1964603818,sadness,sick tired rain
1964604013,neutral,eating manderin gone
1964604048,relief,know hard click reply sorry hear possible stomach condition sucks deal
1964616374,sadness,im jealous im going blogher
1964616595,worry,ahhhhhhhhi cant get miley notice
1964616944,sadness,stay great mother gave coldflu left still cough
1964617034,neutral,weather would cooperate us get pool right cold spring
1964617139,neutral,wishing karen willampgrace
1964617244,love,im cleaning listening fiona apple birthday party cant believe im already
1964617394,neutral,actually planning working wth alas meetings kaiboshed plan
1964617507,worry,dont know lame fridaay maybe go besties
1964617509,sadness,pm friday night im going bed pathetic
1964617546,sadness,thats sucky well miss
1964617589,neutral,guess cant request song though
1964617614,enthusiasm,ohhh soo lucky nice rainy humid
1964617964,sadness,jazzy vegas w team
1964618007,neutral,fries arizona thats thing ate today feeeeeed meeeeee
1964618126,worry,cap things lower part back really hurts
1964618407,worry,coming sowwy
1964618850,worry,awkward day sucked
1964618907,neutral,one worst days life
1964619142,neutral,know ur dog getting old sits eatpoor hilly please dont grow
1964620588,love,heyythnxxorinvitingmetourpartyrobillbedownthereonjunethillmissuwhenugotoitaly lt txtmehon
1964620757,sadness,sorry mom didnt mean shouldnt tweeted already hard day love
1964621242,fun,brown snake bit duck named elvis anyway ahaha elvis soo cutee nicho
1964621263,neutral,going work
1964621747,empty,nooooothing tonight
1964621749,sadness,ohh boy babys tooth came
1964622656,hate,princess sakura mine therefor want use tj grr
1964623664,worry,much pain really dont feel good couldnt eat dinner
1964623677,worry,yeah accepted ubcs offer last night dunno ill still make ive slacking lot lately
1964623691,sadness,broken cant c
1964623805,love,cant cant im kidding mean love
1964624073,hate,im hobo
1964624437,sadness,loving new skype especially someone like lives half world away home
1964624633,worry,sorry didnt mean ruin rest day
1964624732,empty,crying walk remember usual
1964624766,sadness,way work im hungry
1964624894,worry,big mistake today falling asleep got lots things
1964624951,neutral,days without gasthe gas company turned maintenance cant cook
1964624994,sadness,really anyone got finals yet yeah stuck class loveyoufletch xxxx
1964625066,neutral,miss festivities evening heading hill wont internet bb service
1964625613,sadness,raining phl delays flight schedule bummed missing jay lenos last tonights show today
1964625643,worry,wish could surprised gone h couldnt work
1964625858,worry,disappointing
1964626765,worry,dont think want come back guys read dms
1964626862,surprise,dmv uhhhg
1964627232,neutral,glad youre ok
1964627334,neutral,longer seems app store
1964627501,empty,wasnt nice
1964627519,sadness,working ap today hour lunch hours work overtime good fact im already dead tired bad
1964627665,happiness,back home bathing kids ironing clothes hubby nephews graduation tonight remember
1964627736,sadness,mummy need
1964627987,worry,ill miss go future kill hannah shows
1964628212,empty,mine matter im phone
1964628566,sadness,went see dentist cant eat im starving really sucks ists painful
1964628596,sadness,change practice pools someone threw normal pool
1964628882,worry,ha im glad stopped raining umbrella broke today
1964628901,worry,trying recover broken heartyet nd rd time
1964629068,sadness,crossfit running todayagitated right leg
1964629167,worry,biiig headache
1964629275,hate,make people drink petrol set fire person thought
1964629512,love,bout miss mah lakers play day orange box fuckin rotation mah real la fam keep posted love haters
1964629520,sadness,never good platform games
1964629575,worry,started fear weekends since joining german classes
1964629665,sadness,oh hope get soon make feel better hugs coast
1964629860,sadness,went dentist mouth hurts cant eat
1964630040,neutral,working hard drag time tweet
1964630283,happiness,two week extension contract im ready done
1964630306,neutral,eyes hurt
1964630557,sadness,ahh sore throat tired want go back bed work
1964630590,worry,pretty confused leaving best option know benefit dont want leave behind truely love
1964630756,neutral,wanna bea well bea
1964640209,hate,birthday tomorrow jack shit weekend
1964640319,neutral,miss jokes making fun ppl throwing ideas songs movies shows eachother thatll never go away
1964640359,sadness,im sorry todays nothing fucking heartbreak
1964640377,empty,sooo reluctant study finals right
1964640647,hate,woke way later intended today need start getting bed bc bad habit break later
1964640662,neutral,haha thanks keeps raining might go
1964640771,worry,wish cats indoor cats
1964641078,worry,darn cold keeps getting worse bought hayfever pills try maybe ive along
1964641088,sadness,well official strep
1964641130,fun,afraid daughters gonna write memoir im ungodly mix miles amp betty davis eve
1964641172,sadness,one calls anymore
1964641229,sadness,way seattle yay seattle boo matt leaving
1964641669,sadness,credits unfortunately
1964641821,enthusiasm,wish could meet u think happen someday
1964641985,surprise,lol know seems whole fabric earth unravel lol guess people never seen bambi
1964642084,sadness,best friend leaving go back school todayi sad
1964642113,worry,late sick kid home hope feels better later tonite
1964642146,hate,someone hates
1964642509,neutral,seen girl feel bad
1964642937,sadness,sunburn hurts
1964642996,relief,cough drops taste grossblaaaqhhh
1964643316,sadness,dont like random gloomy weather
1964643364,worry,well hit seeit depends
1964643514,worry,random article generator wikipedia led remember playing never got past st level
1964643694,worry,never write back babe feelings hurt
1964643787,surprise,oh man better something fix ugh stupid verizon
1964644234,surprise,boss called anerexic
1964644294,hate,go clothes shopping tomorrow hate serious quotclothes falling apartquot situation
1964644332,worry,plus hurts seeing sum love falling someone else even kidding im wellllllllllllll gutted xx xx
1964644585,sadness,wishes people wouldnt stubborn sometimes
1964644717,happiness,heat
1964644785,sadness,whoa didnt mean sleep hour
1964644927,sadness,wish could get back im thinking hours week bubble would okay
1964645031,sadness,feeling rather lonely brokeoh waiti lonely broke
